,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionArtistId,contentAdvisoryRating,collectionArtistViewUrl
103,track,song,577354628,728736472.0,728736710,Fifth Harmony,Juntos - EP,Sin Tu Amor,Juntos - EP,Sin Tu Amor (Miss Movin' On),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/sin-tu-amor-miss-movin-on/728736472?i=728736710&uo=4,https://music.apple.com/us/album/sin-tu-amor-miss-movin-on/728736472?i=728736710&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/7e/df/0b/7edf0b0e-1a7a-3277-94a9-e8f0265dec2f/mzaf_181098584715319365.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/100x100bb.jpg,3.99,1.29,2013-11-08T08:00:00Z,notExplicit,notExplicit,1.0,1.0,5.0,2.0,195217,USA,USD,Pop,True,,,,
104,track,song,935727853,1487577356.0,1487577364,Camila Cabello,Romance,Shameless,Romance,Shameless,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/shameless/1487577356?i=1487577364&uo=4,https://music.apple.com/us/album/shameless/1487577356?i=1487577364&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/62/1f/47/621f47b5-15da-583b-0fe3-ead7bed483e2/mzaf_15111119846606685331.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/100x100bb.jpg,10.99,1.29,2019-09-05T07:00:00Z,explicit,notExplicit,1.0,1.0,14.0,1.0,219733,USA,USD,Pop,True,,,,
105,track,song,935727853,1487577356.0,1487577513,Camila Cabello,Romance,Used to This,Romance,Used to This,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/used-to-this/1487577356?i=1487577513&uo=4,https://music.apple.com/us/album/used-to-this/1487577356?i=1487577513&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/49/a7/f4/49a7f48a-6578-34dc-8d5f-46dad3fdc748/mzaf_10714029197591357748.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/100x100bb.jpg,10.99,1.29,2019-12-06T08:00:00Z,explicit,notExplicit,1.0,1.0,14.0,13.0,210002,USA,USD,Pop,True,,,,
106,track,song,577354628,939015073.0,939015080,Fifth Harmony,I'll Be Home For Christmas,Noche De Paz,I'll Be Home For Christmas,Noche De Paz,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/noche-de-paz/939015073?i=939015080&uo=4,https://music.apple.com/us/album/noche-de-paz/939015073?i=939015080&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/f4/dd/8c/f4dd8c17-eb97-9c29-f884-9a53b3943ea6/mzaf_8298410365777992040.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/d5/b5/a0/d5b5a04f-a8d3-f2a5-af4e-a1addb27d665/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/d5/b5/a0/d5b5a04f-a8d3-f2a5-af4e-a1addb27d665/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/d5/b5/a0/d5b5a04f-a8d3-f2a5-af4e-a1addb27d665/source/100x100bb.jpg,6.99,1.29,2014-11-24T12:00:00Z,notExplicit,notExplicit,1.0,1.0,7.0,6.0,199920,USA,USD,Holiday,True,Various Artists,80204262.0,,
107,track,song,577354628,728736472.0,728736753,Fifth Harmony,Juntos - EP,Que el Corazón No Hable por Mi,Juntos - EP,Que el Corazón No Hable por Mi (Leave My Heart Out of This),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/que-el-coraz%C3%B3n-no-hable-por-mi-leave-my-heart-out-of-this/728736472?i=728736753&uo=4,https://music.apple.com/us/album/que-el-coraz%C3%B3n-no-hable-por-mi-leave-my-heart-out-of-this/728736472?i=728736753&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/af/49/4d/af494dc1-999f-8569-7ca6-4962004fd4ef/mzaf_3660507261034724328.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/100x100bb.jpg,3.99,1.29,2013-11-08T08:00:00Z,notExplicit,notExplicit,1.0,1.0,5.0,5.0,232583,USA,USD,Pop,True,,,,
108,track,song,935727853,1487577356.0,1487577503,Camila Cabello,Romance,Bad Kind of Butterflies,Romance,Bad Kind of Butterflies,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/bad-kind-of-butterflies/1487577356?i=1487577503&uo=4,https://music.apple.com/us/album/bad-kind-of-butterflies/1487577356?i=1487577503&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/61/12/96/61129630-2b0a-c249-4ba6-10df9c835480/mzaf_16232967439350110356.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/100x100bb.jpg,10.99,1.29,2019-12-06T08:00:00Z,explicit,notExplicit,1.0,1.0,14.0,7.0,169335,USA,USD,Pop,True,,,,
109,track,song,577354628,728736472.0,728736712,Fifth Harmony,Juntos - EP,Tú Eres Lo Que Yo Quiero,Juntos - EP,Tú Eres Lo Que Yo Quiero (Better Together),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/t%C3%BA-eres-lo-que-yo-quiero-better-together/728736472?i=728736712&uo=4,https://music.apple.com/us/album/t%C3%BA-eres-lo-que-yo-quiero-better-together/728736472?i=728736712&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/ac/aa/4a/acaa4a4e-1a09-dcea-fa75-6d08de3b42d5/mzaf_2179465221293413215.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/c8/77/70/c8777098-5b25-2860-8da9-1a2a89c3ba4e/source/100x100bb.jpg,3.99,1.29,2013-11-08T08:00:00Z,notExplicit,notExplicit,1.0,1.0,5.0,3.0,196639,USA,USD,Pop,True,,,,
110,track,song,935727853,1448715541.0,1448715644,Camila Cabello,"NOW That's What I Call Music, Vol. 69",Consequences,"NOW That's What I Call Music, Vol. 69",Consequences,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/consequences/1448715541?i=1448715644&uo=4,https://music.apple.com/us/album/consequences/1448715541?i=1448715644&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/64/5c/a6/645ca646-32c7-8a4f-4214-549c8a30a1a3/mzaf_1704542077013348472.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/59/7a/86/597a86f2-89ef-4f60-9121-c26cbff0d024/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/59/7a/86/597a86f2-89ef-4f60-9121-c26cbff0d024/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/59/7a/86/597a86f2-89ef-4f60-9121-c26cbff0d024/source/100x100bb.jpg,7.99,-1.0,2018-01-12T12:00:00Z,cleaned,notExplicit,1.0,1.0,20.0,12.0,173880,USA,USD,Pop,True,Various Artists,80204262.0,,
111,track,song,577354628,1107095298.0,1107095584,Fifth Harmony,7/27 (Deluxe),Gonna Get Better,7/27 (Deluxe),Gonna Get Better,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/gonna-get-better/1107095298?i=1107095584&uo=4,https://music.apple.com/us/album/gonna-get-better/1107095298?i=1107095584&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview30/v4/44/fe/c1/44fec125-0d20-8860-5594-c6a2f06350d1/mzaf_1223494624227403310.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/100x100bb.jpg,12.99,1.29,2016-05-27T07:00:00Z,cleaned,notExplicit,1.0,1.0,12.0,8.0,216880,USA,USD,Pop,True,,,,
112,track,song,577354628,1107095298.0,1107095574,Fifth Harmony,7/27 (Deluxe),That's My Girl,7/27 (Deluxe),That's My Girl,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/thats-my-girl/1107095298?i=1107095574&uo=4,https://music.apple.com/us/album/thats-my-girl/1107095298?i=1107095574&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview20/v4/5e/be/4e/5ebe4eb0-95c9-9477-5951-dfacf8b02646/mzaf_5969391317970043744.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/100x100bb.jpg,12.99,1.29,2016-05-27T07:00:00Z,cleaned,notExplicit,1.0,1.0,12.0,1.0,204018,USA,USD,Pop,True,,,,
113,track,song,935727853,1487577356.0,1487577496,Camila Cabello,Romance,Should've Said It,Romance,Should've Said It,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/shouldve-said-it/1487577356?i=1487577496&uo=4,https://music.apple.com/us/album/shouldve-said-it/1487577356?i=1487577496&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/81/c2/b6/81c2b67c-0759-f791-f9bf-8d6543a607fb/mzaf_796526878380774947.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/100x100bb.jpg,10.99,1.29,2019-12-06T08:00:00Z,explicit,notExplicit,1.0,1.0,14.0,3.0,200672,USA,USD,Pop,True,,,,
114,track,song,577354628,909764414.0,909764432,Fifth Harmony,Reflection,Like Mariah,Reflection,Like Mariah (feat. Tyga),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/like-mariah-feat-tyga/909764414?i=909764432&uo=4,https://music.apple.com/us/album/like-mariah-feat-tyga/909764414?i=909764432&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/91/51/c1/9151c1e5-ff17-10ea-44f8-4ec2687e5266/mzaf_7783192877610608218.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/c2/80/77/c280777b-20aa-ced7-226e-369de62dd976/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/c2/80/77/c280777b-20aa-ced7-226e-369de62dd976/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/c2/80/77/c280777b-20aa-ced7-226e-369de62dd976/source/100x100bb.jpg,9.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,11.0,7.0,208187,USA,USD,Pop,False,,,,
115,track,song,935727853,1487577356.0,1487577506,Camila Cabello,Romance,Dream of You,Romance,Dream of You,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/dream-of-you/1487577356?i=1487577506&uo=4,https://music.apple.com/us/album/dream-of-you/1487577356?i=1487577506&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/d4/6f/86/d46f86ed-88b4-148b-5aa8-ad3ea147fc9f/mzaf_11801487753331113714.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/100x100bb.jpg,10.99,1.29,2019-12-06T08:00:00Z,explicit,notExplicit,1.0,1.0,14.0,10.0,222999,USA,USD,Pop,True,,,,
116,track,song,935727853,1487577356.0,1487577505,Camila Cabello,Romance,Feel It Twice,Romance,Feel It Twice,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/feel-it-twice/1487577356?i=1487577505&uo=4,https://music.apple.com/us/album/feel-it-twice/1487577356?i=1487577505&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/80/64/1c/80641c84-67ce-2c7a-2f61-71a04cad18c8/mzaf_16281193641819999698.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/f7/f8/2bf7f8b5-aea4-d90b-2f5b-1fec3fedd4e5/source/100x100bb.jpg,10.99,1.29,2019-12-06T08:00:00Z,explicit,notExplicit,1.0,1.0,14.0,9.0,188939,USA,USD,Pop,True,,,,
117,track,song,577354628,728736464.0,728736568,Fifth Harmony,Better Together - Acoustic - EP,Who Are You,Better Together - Acoustic - EP,Who Are You (Acoustic),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/who-are-you-acoustic/728736464?i=728736568&uo=4,https://music.apple.com/us/album/who-are-you-acoustic/728736464?i=728736568&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/ab/4d/ca/ab4dca65-0e23-08fc-75df-7414cc8cea5a/mzaf_6555573648588166399.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/f1/6f/67f16f1e-d4e4-a0e0-8ea4-6f7b9c154b07/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/f1/6f/67f16f1e-d4e4-a0e0-8ea4-6f7b9c154b07/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/f1/6f/67f16f1e-d4e4-a0e0-8ea4-6f7b9c154b07/source/100x100bb.jpg,3.99,1.29,2013-10-18T07:00:00Z,notExplicit,notExplicit,1.0,1.0,5.0,4.0,233239,USA,USD,Pop,True,,,,
118,track,song,577354628,728736464.0,728736519,Fifth Harmony,Better Together - Acoustic - EP,Don't Wanna Dance Alone,Better Together - Acoustic - EP,Don't Wanna Dance Alone (Acoustic),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/dont-wanna-dance-alone-acoustic/728736464?i=728736519&uo=4,https://music.apple.com/us/album/dont-wanna-dance-alone-acoustic/728736464?i=728736519&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/11/46/ee/1146ee81-0fe3-11e6-b98a-72e292077f49/mzaf_5277299915080088821.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/f1/6f/67f16f1e-d4e4-a0e0-8ea4-6f7b9c154b07/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/f1/6f/67f16f1e-d4e4-a0e0-8ea4-6f7b9c154b07/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/f1/6f/67f16f1e-d4e4-a0e0-8ea4-6f7b9c154b07/source/100x100bb.jpg,3.99,1.29,2013-10-18T07:00:00Z,notExplicit,notExplicit,1.0,1.0,5.0,1.0,217686,USA,USD,Pop,True,,,,
119,track,song,577354628,1107095298.0,1107095582,Fifth Harmony,7/27 (Deluxe),All In My Head (Flex) [feat. Fetty Wap],7/27 (Deluxe),All In My Head (Flex) [feat. Fetty Wap],https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/all-in-my-head-flex-feat-fetty-wap/1107095298?i=1107095582&uo=4,https://music.apple.com/us/album/all-in-my-head-flex-feat-fetty-wap/1107095298?i=1107095582&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview18/v4/99/b9/f9/99b9f938-ed28-3a8e-904a-e1910db57c7e/mzaf_4072969082405598675.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/7e/7d/d6/7e7dd644-9847-c17b-df3a-c6951a691606/source/100x100bb.jpg,12.99,1.29,2016-05-27T07:00:00Z,cleaned,notExplicit,1.0,1.0,12.0,6.0,210583,USA,USD,Pop,True,,,,
120,track,song,935727853,1482838019.0,1482838030,Camila Cabello,Easy - Single,Easy,Easy - Single,Easy,https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/easy/1482838019?i=1482838030&uo=4,https://music.apple.com/us/album/easy/1482838019?i=1482838030&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/67/36/f2/6736f227-9954-f1a1-78d0-a91d85e3dd99/mzaf_11194106799833170638.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/4f/75/8e/4f758e1f-8574-0628-2080-f37178c5a06c/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/4f/75/8e/4f758e1f-8574-0628-2080-f37178c5a06c/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/4f/75/8e/4f758e1f-8574-0628-2080-f37178c5a06c/source/100x100bb.jpg,1.29,1.29,2019-10-11T07:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,194686,USA,USD,Pop,True,,,,
121,track,song,577354628,728736471.0,728736706,Fifth Harmony,Juntos (Acoustic) - EP,Que Bailes Conmigo Hoy (Don't Wanna Dance Alone) [Version Acustica/Acoustic],Juntos (Acoustic) - EP,Que Bailes Conmigo Hoy (Don't Wanna Dance Alone) [Version Acustica/Acoustic],https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/que-bailes-conmigo-hoy-dont-wanna-dance-alone-version/728736471?i=728736706&uo=4,https://music.apple.com/us/album/que-bailes-conmigo-hoy-dont-wanna-dance-alone-version/728736471?i=728736706&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/68/72/88/6872880f-85c3-2935-5df0-e442245d7761/mzaf_5537439635294214588.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/08/eb/98/08eb98a1-9f4a-8e25-f8e7-7f1a3be0188d/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/08/eb/98/08eb98a1-9f4a-8e25-f8e7-7f1a3be0188d/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/08/eb/98/08eb98a1-9f4a-8e25-f8e7-7f1a3be0188d/source/100x100bb.jpg,3.99,1.29,2013-11-08T08:00:00Z,notExplicit,notExplicit,1.0,1.0,5.0,1.0,217031,USA,USD,Pop,True,,,,
122,track,song,577354628,939015073.0,939015074,Fifth Harmony,I'll Be Home For Christmas,All I Want for Christmas is You,I'll Be Home For Christmas,All I Want for Christmas is You,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/all-i-want-for-christmas-is-you/939015073?i=939015074&uo=4,https://music.apple.com/us/album/all-i-want-for-christmas-is-you/939015073?i=939015074&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/01/32/8d/01328d32-063d-f0ee-8ef7-2a9a5025c26d/mzaf_290929942757085881.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/d5/b5/a0/d5b5a04f-a8d3-f2a5-af4e-a1addb27d665/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/d5/b5/a0/d5b5a04f-a8d3-f2a5-af4e-a1addb27d665/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/d5/b5/a0/d5b5a04f-a8d3-f2a5-af4e-a1addb27d665/source/100x100bb.jpg,6.99,1.29,2014-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,7.0,1.0,228933,USA,USD,Holiday,True,Various Artists,80204262.0,,
123,track,song,577354628,1455251302.0,1455251475,Fifth Harmony,How To Be Single (Original Motion Picture Soundtrack),Worth It (feat. Kid Ink),How To Be Single (Original Motion Picture Soundtrack),Worth It (feat. Kid Ink),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/worth-it-feat-kid-ink/1455251302?i=1455251475&uo=4,https://music.apple.com/us/album/worth-it-feat-kid-ink/1455251302?i=1455251475&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/c9/ea/c1/c9eac1b0-4c9c-e5e5-2994-b7535438e841/mzaf_50004277619758564.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/04/3e/40/043e4018-93d8-0943-3887-ad488eefba68/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/04/3e/40/043e4018-93d8-0943-3887-ad488eefba68/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/04/3e/40/043e4018-93d8-0943-3887-ad488eefba68/source/100x100bb.jpg,9.99,-1.0,2015-01-30T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,1.0,225467,USA,USD,Pop,False,Various Artists,36270.0,,
124,track,song,890403665,1482215659.0,1482215660,Shawn Mendes & Camila Cabello,NOW That's What I Call Music! Vol. 72,Señorita,NOW That's What I Call Music! Vol. 72,Señorita,https://music.apple.com/us/artist/shawn-mendes/890403665?uo=4,https://music.apple.com/us/album/se%C3%B1orita/1482215659?i=1482215660&uo=4,https://music.apple.com/us/album/se%C3%B1orita/1482215659?i=1482215660&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/10/3c/12/103c12fb-3f6a-98b8-5f26-c17ecefd7676/mzaf_5530827904805420489.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/1a/5b/13/1a5b1322-00c5-290f-5311-79b584c4fc89/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/1a/5b/13/1a5b1322-00c5-290f-5311-79b584c4fc89/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/1a/5b/13/1a5b1322-00c5-290f-5311-79b584c4fc89/source/100x100bb.jpg,7.99,-1.0,2019-10-25T07:00:00Z,cleaned,notExplicit,1.0,1.0,21.0,1.0,189787,USA,USD,Pop,True,Various Artists,36270.0,,
125,track,music-video,577354628,,896047151,Fifth Harmony,,Bo$$,,Bo$$,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,,https://music.apple.com/us/music-video/bo%24%24/896047151?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video118/v4/b1/63/df/b163dfa2-00e4-089e-7e54-8614f6f9f602/mzvf_7963394942148356929.640x480.h264lc.U.p.m4v,https://is4-ssl.mzstatic.com/image/thumb/Video128/v4/3d/94/11/3d94112b-0cd7-dfe4-926a-4b45a4c2a34b/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video128/v4/3d/94/11/3d94112b-0cd7-dfe4-926a-4b45a4c2a34b/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video128/v4/3d/94/11/3d94112b-0cd7-dfe4-926a-4b45a4c2a34b/source/100x100bb.jpg,1.99,1.99,2014-07-07T07:00:00Z,notExplicit,notExplicit,,,,,184062,USA,USD,Pop,,,,,
